utilization_type,state,ndc,labeler_code,product_code,package_size,year,quarter,suppression_used,product_name,units_reimbursed,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed
FFSU,AK,55513013201,55513,0132,01,2022,2,true,"KANJINTI  ",,,,,
FFSU,AK,55513013760,55513,0137,60,2022,2,false,"OTEZLA    ",2941.000,51.000000000,193141.41,193141.41,0.00
FFSU,AK,55513014101,55513,0141,01,2022,2,true,"KANJINTI  ",,,,,
FFSU,AK,55513014810,55513,0148,10,2022,2,true,"EPOGEN    ",,,,,
FFSU,AK,55513019001,55513,0190,01,2022,2,true,"NEULASTA  ",,,,,
FFSU,AK,55513019201,55513,0192,01,2022,2,false,"NEULASTA O",12.000,20.000000000,112571.43,110977.79,1593.64
FFSU,AK,55513020910,55513,0209,10,2022,2,true,"NEUPOGEN  ",,,,,
FFSU,AK,55513020991,55513,0209,91,2022,2,true,"NEUPOGEN  ",,,,,
FFSU,AK,55513036955,55513,0369,55,2022,2,true,"OTEZLA    ",,,,,
FFSU,AK,55513053010,55513,0530,10,2022,2,false,"NEUPOGEN  ",111.000,17.000000000,34900.72,27087.52,7813.20
FFSU,AK,55513054610,55513,0546,10,2022,2,true,"NEUPOGEN  ",,,,,
FFSU,AK,55513071001,55513,0710,01,2022,2,false,"PROLIA    ",20.000,20.000000000,25631.26,20791.69,4839.57
FFSU,AK,55513073001,55513,0730,01,2022,2,false,"XGEVA     ",69.700,41.000000000,103810.94,57122.74,46688.20
FFSU,AK,55513080060,55513,0800,60,2022,2,true,"CORLANOR  ",,,,,
FFSU,AK,55513081060,55513,0810,60,2022,2,true,"CORLANOR  ",,,,,
FFSU,AK,55513084101,55513,0841,01,2022,2,false,"AIMOVIG AU",102.000,92.000000000,65850.70,65850.70,0.00
FFSU,AK,55513084301,55513,0843,01,2022,2,false,"AIMOVIG AU",200.000,190.000000000,130949.92,124601.02,6348.90
FFSU,AK,55513088002,55513,0880,02,2022,2,true,"EVENITY (2",,,,,
FFSU,AK,55513095401,55513,0954,01,2022,2,true,"VECTIBIX  ",,,,,
FFSU,AK,55513095601,55513,0956,01,2022,2,true,"VECTIBIX  ",,,,,
FFSU,AK,55566670001,55566,6700,01,2022,2,false,"CLENPIQ   ",4800.000,15.000000000,2390.31,2390.31,0.00
FFSU,AK,55566830301,55566,8303,01,2022,2,true,"FIRMAGON  ",,,,,
FFSU,AK,55724021111,55724,0211,11,2022,2,true,"EUCRISA   ",,,,,
FFSU,AK,55724021121,55724,0211,21,2022,2,false,"EUCRISA   ",1020.000,17.000000000,11501.60,11501.60,0.00
FFSU,AK,57237000201,57237,0002,01,2022,2,false,HYDROCHLOR,944.000,14.000000000,60.18,60.18,0.00
FFSU,AK,57237000299,57237,0002,99,2022,2,false,HYDROCHLOR,1390.000,25.000000000,272.90,272.90,0.00
FFSU,AK,57237000430,57237,0004,30,2022,2,false,FLUCONAZOL,187.000,17.000000000,252.50,252.50,0.00
FFSU,AK,57237000511,57237,0005,11,2022,2,false,FLUCONAZOL,775.000,305.000000000,4061.97,4061.97,0.00
FFSU,AK,57237000630,57237,0006,30,2022,2,false,FLUCONAZOL,169.000,17.000000000,296.44,296.44,0.00
FFSU,AK,57237000730,57237,0007,30,2022,2,true,MIRTAZAPIN,,,,,
FFSU,AK,57237000805,57237,0008,05,2022,2,true,MIRTAZAPIN,,,,,
FFSU,AK,57237000830,57237,0008,30,2022,2,false,MIRTAZAPIN,2232.500,92.000000000,1482.58,1482.58,0.00
FFSU,AK,57237000930,57237,0009,30,2022,2,false,MIRTAZAPIN,710.000,23.000000000,407.24,401.46,5.78
FFSU,AK,57237001106,57237,0011,06,2022,2,false,MIRTAZAPIN,615.000,15.000000000,425.27,425.27,0.00
FFSU,AK,57237001206,57237,0012,06,2022,2,true,MIRTAZAPIN,,,,,
FFSU,AK,57237001306,57237,0013,06,2022,2,true,MIRTAZAPIN,,,,,
FFSU,AK,57237001405,57237,0014,05,2022,2,false,TAMSULOSIN,8896.000,239.000000000,4465.50,4465.50,0.00
FFSU,AK,57237001760,57237,0017,60,2022,2,false,DULOXETINE,5334.000,126.000000000,2525.14,2513.14,12.00
FFSU,AK,57237001830,57237,0018,30,2022,2,false,DULOXETINE,11622.000,235.000000000,4493.62,4484.32,9.30
FFSU,AK,57237001890,57237,0018,90,2022,2,false,DULOXETINE,4098.000,138.000000000,2780.37,2780.37,0.00
FFSU,AK,57237001899,57237,0018,99,2022,2,false,DULOXETINE,9439.000,193.000000000,4230.77,4230.77,0.00
FFSU,AK,57237001930,57237,0019,30,2022,2,false,DULOXETINE,15693.000,363.000000000,7269.09,7254.81,14.28
FFSU,AK,57237001990,57237,0019,90,2022,2,false,DULOXETINE,1462.000,32.000000000,873.89,873.89,0.00
FFSU,AK,57237001999,57237,0019,99,2022,2,false,DULOXETINE,10818.000,412.000000000,7744.82,7744.82,0.00
FFSU,AK,57237002801,57237,0028,01,2022,2,false,AMOXICILLI,6128.000,233.000000000,3473.90,3473.90,0.00
FFSU,AK,57237002901,57237,0029,01,2022,2,false,AMOXICILLI,344.000,21.000000000,352.39,345.08,7.31
FFSU,AK,57237003005,57237,0030,05,2022,2,true,AMOXICILLI,,,,,
FFSU,AK,57237003105,57237,0031,05,2022,2,true,AMOXICILLI,,,,,
FFSU,AK,57237003575,57237,0035,75,2022,2,true,"CEFPROZIL ",,,,,
FFSU,AK,57237004001,57237,0040,01,2022,2,false,PENICILLIN,1790.000,32.000000000,705.29,705.29,0.00
FFSU,AK,57237004101,57237,0041,01,2022,2,false,PENICILLIN,1947.000,61.000000000,967.52,967.52,0.00
FFSU,AK,57237004105,57237,0041,05,2022,2,false,PENICILLIN,3130.000,106.000000000,1578.43,1578.43,0.00
FFSU,AK,57237004199,57237,0041,99,2022,2,false,PENICILLIN,548.000,18.000000000,338.93,338.93,0.00
FFSU,AK,57237004230,57237,0042,30,2022,2,false,VALACYCLOV,1654.000,42.000000000,1116.10,1116.10,0.00
FFSU,AK,57237004290,57237,0042,90,2022,2,false,VALACYCLOV,3440.000,75.000000000,2291.32,2282.88,8.44
FFSU,AK,57237004330,57237,0043,30,2022,2,true,VALACYCLOV,,,,,
FFSU,AK,57237004390,57237,0043,90,2022,2,false,VALACYCLOV,659.000,27.000000000,754.09,751.50,2.59
FFSU,AK,57237004460,57237,0044,60,2022,2,true,CLARITHROM,,,,,
FFSU,AK,57237004560,57237,0045,60,2022,2,true,CLARITHROM,,,,,
FFSU,AK,57237004805,57237,0048,05,2022,2,true,DIVALPROEX,,,,,
FFSU,AK,57237005160,57237,0051,60,2022,2,true,GALANTAMIN,,,,,
FFSU,AK,57237005920,57237,0059,20,2022,2,true,CEFUROXIME,,,,,
FFSU,AK,57237006301,57237,0063,01,2022,2,true,FLECAINIDE,,,,,
FFSU,AK,57237007530,57237,0075,30,2022,2,false,ONDANSETRO,4881.000,256.000000000,1827.42,1826.04,1.38
FFSU,AK,57237007630,57237,0076,30,2022,2,false,ONDANSETRO,1649.000,66.000000000,274.93,274.93,0.00
FFSU,AK,57237007710,57237,0077,10,2022,2,false,ONDANSETRO,12462.000,722.000000000,11620.08,11603.60,16.48
FFSU,AK,57237007730,57237,0077,30,2022,2,false,ONDANSETRO,3870.000,193.000000000,3995.09,3995.09,0.00
FFSU,AK,57237007810,57237,0078,10,2022,2,false,ONDANSETRO,3173.000,169.000000000,2710.34,2710.34,0.00
FFSU,AK,57237007830,57237,0078,30,2022,2,false,ONDANSETRO,444.000,22.000000000,439.97,439.97,0.00
FFSU,AK,57237008563,57237,0085,63,2022,2,false,RIZATRIPTA,230.000,26.000000000,478.64,478.64,0.00
FFSU,AK,57237008663,57237,0086,63,2022,2,false,RIZATRIPTA,369.000,44.000000000,515.66,508.90,6.76
FFSU,AK,57237008863,57237,0088,63,2022,2,true,RIZATRIPTA,,,,,
FFSU,AK,57237009960,57237,0099,60,2022,2,true,"CEFDINIR  ",,,,,
FFSU,AK,57237010099,57237,0100,99,2022,2,false,METOPROLOL,2000.000,28.000000000,430.76,430.76,0.00
FFSU,AK,57237010199,57237,0101,99,2022,2,true,METOPROLOL,,,,,
FFSU,AK,57237011490,57237,0114,90,2022,2,true,"ALFUZOSIN ",,,,,
FFSU,AK,57237011901,57237,0119,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237012001,57237,0120,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237012101,57237,0121,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237012201,57237,0122,01,2022,2,false,"WARFARIN S",239.000,11.000000000,253.70,253.70,0.00
FFSU,AK,57237012301,57237,0123,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237012401,57237,0124,01,2022,2,false,"WARFARIN S",774.000,19.000000000,275.73,275.73,0.00
FFSU,AK,57237012501,57237,0125,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237012601,57237,0126,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237012701,57237,0127,01,2022,2,true,"WARFARIN S",,,,,
FFSU,AK,57237014301,57237,0143,01,2022,2,true,AMLODIPINE,,,,,
FFSU,AK,57237014601,57237,0146,01,2022,2,true,AMLODIPINE,,,,,
FFSU,AK,57237014935,57237,0149,35,2022,2,true,FLUCONAZOL,,,,,
FFSU,AK,57237015035,57237,0150,35,2022,2,false,FLUCONAZOL,560.000,14.000000000,475.09,475.09,0.00
FFSU,AK,57237015590,57237,0155,90,2022,2,true,"MODAFINIL ",,,,,
FFSU,AK,57237015630,57237,0156,30,2022,2,true,MOXIFLOXAC,,,,,
FFSU,AK,57237016190,57237,0161,90,2022,2,true,OMEPRAZOLE,,,,,
FFSU,AK,57237016199,57237,0161,99,2022,2,false,OMEPRAZOLE,31710.000,504.000000000,11920.48,11920.48,0.00
FFSU,AK,57237016230,57237,0162,30,2022,2,false,OMEPRAZOLE,1116.000,48.000000000,749.92,749.92,0.00
FFSU,AK,57237016250,57237,0162,50,2022,2,false,OMEPRAZOLE,1230.000,29.000000000,520.27,520.27,0.00
FFSU,AK,57237016290,57237,0162,90,2022,2,false,OMEPRAZOLE,764.000,14.000000000,328.36,328.36,0.00
FFSU,AK,57237016805,57237,0168,05,2022,2,true,ROSUVASTAT,,,,,
FFSU,AK,57237016999,57237,0169,99,2022,2,false,ROSUVASTAT,446.000,13.000000000,224.10,224.10,0.00
FFSU,AK,57237017201,57237,0172,01,2022,2,true,VENLAFAXIN,,,,,
FFSU,AK,57237017301,57237,0173,01,2022,2,true,VENLAFAXIN,,,,,
FFSU,AK,57237017501,57237,0175,01,2022,2,true,VENLAFAXIN,,,,,
FFSU,AK,57237017601,57237,0176,01,2022,2,true,VENLAFAXIN,,,,,
FFSU,AK,57237018090,57237,0180,90,2022,2,false,PRAMIPEXOL,870.000,15.000000000,279.37,279.37,0.00
FFSU,AK,57237018190,57237,0181,90,2022,2,false,PRAMIPEXOL,911.000,14.000000000,285.44,285.44,0.00
FFSU,AK,57237018290,57237,0182,90,2022,2,false,PRAMIPEXOL,1620.000,17.000000000,340.38,340.38,0.00
FFSU,AK,57237018390,57237,0183,90,2022,2,true,PRAMIPEXOL,,,,,
FFSU,AK,57237018490,57237,0184,90,2022,2,true,PRAMIPEXOL,,,,,
FFSU,AK,57237018590,57237,0185,90,2022,2,true,PRAMIPEXOL,,,,,
FFSU,AK,57237021230,57237,0212,30,2022,2,false,MONTELUKAS,960.000,22.000000000,336.84,316.28,20.56
FFSU,AK,57237021330,57237,0213,30,2022,2,false,MONTELUKAS,3150.000,71.000000000,1062.19,1044.52,17.67
FFSU,AK,57237021390,57237,0213,90,2022,2,false,MONTELUKAS,571.000,17.000000000,355.64,355.64,0.00
FFSU,AK,57237021760,57237,0217,60,2022,2,true,PIOGLITAZO,,,,,
FFSU,AK,57237021930,57237,0219,30,2022,2,true,PIOGLITAZO,,,,,
FFSU,AK,57237021990,57237,0219,90,2022,2,true,PIOGLITAZO,,,,,
FFSU,AK,57237022030,57237,0220,30,2022,2,true,PIOGLITAZO,,,,,
FFSU,AK,57237022090,57237,0220,90,2022,2,false,PIOGLITAZO,528.000,14.000000000,216.50,216.50,0.00
FFSU,AK,57237022130,57237,0221,30,2022,2,true,PIOGLITAZO,,,,,
FFSU,AK,57237022190,57237,0221,90,2022,2,true,PIOGLITAZO,,,,,
FFSU,AK,57237022301,57237,0223,01,2022,2,true,"RAMIPRIL  ",,,,,
FFSU,AK,57237022501,57237,0225,01,2022,2,true,"RAMIPRIL  ",,,,,
FFSU,AK,57237023301,57237,0233,01,2022,2,false,SULFAMETHO,798.000,41.000000000,780.51,780.51,0.00
FFSU,AK,57237023305,57237,0233,05,2022,2,false,SULFAMETHO,472.000,31.000000000,622.46,622.46,0.00
FFSU,AK,57237023901,57237,0239,01,2022,2,true,"ZALEPLON  ",,,,,
FFSU,AK,57237024001,57237,0240,01,2022,2,false,"ZALEPLON  ",812.000,30.000000000,420.00,420.00,0.00
FFSU,AK,57664002197,57664,0021,97,2022,2,true,ISOTRETINO,,,,,
FFSU,AK,57664002397,57664,0023,97,2022,2,true,ISOTRETINO,,,,,
FFSU,AK,57664002597,57664,0025,97,2022,2,true,ISOTRETINO,,,,,
FFSU,AK,57664016758,57664,0167,58,2022,2,false,METOPROLOL,1802.000,20.000000000,291.80,291.80,0.00
FFSU,AK,57664022888,57664,0228,88,2022,2,true,METHYLPHEN,,,,,
FFSU,AK,57664022988,57664,0229,88,2022,2,true,METHYLPHEN,,,,,
FFSU,AK,57664023088,57664,0230,88,2022,2,true,METHYLPHEN,,,,,
FFSU,AK,57664024188,57664,0241,88,2022,2,true,"CLOZAPINE ",,,,,
FFSU,AK,57664033688,57664,0336,88,2022,2,true,DEXTROAMPH,,,,,
FFSU,AK,57664033788,57664,0337,88,2022,2,false,DEXTROAMPH,527.000,18.000000000,543.41,543.41,0.00
FFSU,AK,57664033888,57664,0338,88,2022,2,false,DEXTROAMPH,466.000,17.000000000,474.08,474.08,0.00
FFSU,AK,57664033988,57664,0339,88,2022,2,false,DEXTROAMPH,418.000,13.000000000,468.76,468.76,0.00
FFSU,AK,57664034088,57664,0340,88,2022,2,false,DEXTROAMPH,425.000,17.000000000,484.14,484.14,0.00
FFSU,AK,57664034188,57664,0341,88,2022,2,false,DEXTROAMPH,999.000,42.000000000,1228.00,1208.10,19.90
FFSU,AK,57664034588,57664,0345,88,2022,2,true,"CLOZAPINE ",,,,,
FFSU,AK,57664034788,57664,0347,88,2022,2,false,"CLOZAPINE ",1749.000,30.000000000,1349.78,1349.78,0.00
FFSU,AK,57664037688,57664,0376,88,2022,2,false,DEXMETHYLP,735.000,20.000000000,299.39,299.39,0.00
FFSU,AK,57664037708,57664,0377,08,2022,2,false,"TRAMADOL H",30352.000,500.000000000,9221.42,9219.55,1.87
FFSU,AK,57664037713,57664,0377,13,2022,2,false,"TRAMADOL H",8508.000,150.000000000,1946.98,1946.98,0.00
FFSU,AK,57664037718,57664,0377,18,2022,2,false,"TRAMADOL H",5438.000,91.000000000,1537.44,1537.44,0.00
FFSU,AK,57664037888,57664,0378,88,2022,2,false,DEXMETHYLP,2466.000,57.000000000,1064.43,1058.58,5.85
FFSU,AK,57664037988,57664,0379,88,2022,2,false,DEXMETHYLP,1258.000,37.000000000,594.37,594.37,0.00
FFSU,AK,57664039288,57664,0392,88,2022,2,true,VENLAFAXIN,,,,,
FFSU,AK,57664043718,57664,0437,18,2022,2,true,"DIGOXIN   ",,,,,
FFSU,AK,57664043788,57664,0437,88,2022,2,false,"DIGOXIN   ",995.000,13.000000000,410.33,410.33,0.00
FFSU,AK,57664044118,57664,0441,18,2022,2,true,"DIGOXIN   ",,,,,
FFSU,AK,57664044188,57664,0441,88,2022,2,false,"DIGOXIN   ",870.000,11.000000000,303.64,302.39,1.25
FFSU,AK,57664047752,57664,0477,52,2022,2,true,METOPROLOL,,,,,
FFSU,AK,57664047758,57664,0477,58,2022,2,false,METOPROLOL,1832.000,21.000000000,318.41,318.41,0.00
FFSU,AK,57664050218,57664,0502,18,2022,2,true,TIZANIDINE,,,,,
FFSU,AK,57664050289,57664,0502,89,2022,2,false,TIZANIDINE,3327.000,33.000000000,352.38,352.38,0.00
FFSU,AK,57664050318,57664,0503,18,2022,2,false,TIZANIDINE,3371.000,42.000000000,849.84,849.84,0.00
FFSU,AK,57664050389,57664,0503,89,2022,2,false,TIZANIDINE,8335.000,93.000000000,1078.79,1078.79,0.00
FFSU,AK,57664050652,57664,0506,52,2022,2,false,METOPROLOL,432.000,12.000000000,232.45,232.45,0.00
FFSU,AK,57664050658,57664,0506,58,2022,2,false,METOPROLOL,8821.000,106.000000000,1628.09,1628.09,0.00
FFSU,AK,57664051083,57664,0510,83,2022,2,false,MIRTAZAPIN,471.000,18.000000000,506.60,502.06,4.54
FFSU,AK,57664062388,57664,0623,88,2022,2,true,DEXMETHYLP,,,,,
FFSU,AK,57664064888,57664,0648,88,2022,2,false,CHLORTHALI,5085.000,84.000000000,2322.07,2322.07,0.00
FFSU,AK,57664064988,57664,0649,88,2022,2,true,CHLORTHALI,,,,,
FFSU,AK,57664066483,57664,0664,83,2022,2,false,CARVEDILOL,429.000,18.000000000,2570.53,2457.84,112.69
FFSU,AK,57664066583,57664,0665,83,2022,2,true,CARVEDILOL,,,,,
FFSU,AK,57664066683,57664,0666,83,2022,2,true,CARVEDILOL,,,,,
FFSU,AK,57664068788,57664,0687,88,2022,2,true,AMITRIPTYL,,,,,
FFSU,AK,57664068888,57664,0688,88,2022,2,true,AMITRIPTYL,,,,,
FFSU,AK,57664068988,57664,0689,88,2022,2,true,AMITRIPTYL,,,,,
FFSU,AK,57664069088,57664,0690,88,2022,2,true,AMITRIPTYL,,,,,
FFSU,AK,57664078486,57664,0784,86,2022,2,true,CLONAZEPAM,,,,,
FFSU,AK,57664078586,57664,0785,86,2022,2,true,CLONAZEPAM,,,,,
FFSU,AK,57664078686,57664,0786,86,2022,2,true,CLONAZEPAM,,,,,
FFSU,AK,57664079983,57664,0799,83,2022,2,true,OLMESARTAN,,,,,
FFSU,AK,57664080818,57664,0808,18,2022,2,true,"PHENYTOIN ",,,,,
FFSU,AK,57664080888,57664,0808,88,2022,2,true,"PHENYTOIN ",,,,,
FFSU,AK,57664085385,57664,0853,85,2022,2,true,MINOCYCLIN,,,,,
FFSU,AK,57841120001,57841,1200,01,2022,2,true,"AEMCOLO   ",,,,,
FFSU,AK,57841130001,57841,1300,01,2022,2,true,"MOVANTIK  ",,,,,
FFSU,AK,57841130101,57841,1301,01,2022,2,true,"MOVANTIK  ",,,,,
FFSU,AK,57844010501,57844,0105,01,2022,2,true,"ADDERALL  ",,,,,
FFSU,AK,57844011001,57844,0110,01,2022,2,false,"ADDERALL  ",567.000,12.000000000,4940.80,4384.30,556.50
FFSU,AK,57844011501,57844,0115,01,2022,2,true,"ADDERALL  ",,,,,
FFSU,AK,57844012001,57844,0120,01,2022,2,true,"ADDERALL  ",,,,,
FFSU,AK,57844013001,57844,0130,01,2022,2,true,"ADDERALL  ",,,,,
FFSU,AK,57894003001,57894,0030,01,2022,2,false,"REMICADE  ",550.570,90.000000000,470780.88,378024.24,92756.64
FFSU,AK,57894006003,57894,0060,03,2022,2,false,"STELARA   ",9.500,18.000000000,224436.91,224436.91,0.00
FFSU,AK,57894006103,57894,0061,03,2022,2,false,"STELARA   ",36.000,36.000000000,841805.49,780484.16,61321.33
FFSU,AK,57894007002,57894,0070,02,2022,2,true,"SIMPONI   ",,,,,
FFSU,AK,57894035001,57894,0350,01,2022,2,true,"SIMPONI AR",,,,,
FFSU,AK,57894050205,57894,0502,05,2022,2,true,"DARZALEX  ",,,,,
FFSU,AK,57894050220,57894,0502,20,2022,2,true,"DARZALEX  ",,,,,
FFSU,AK,57894050301,57894,0503,01,2022,2,false,"DARZALEX F",165.000,11.000000000,90700.16,51965.22,38734.94
FFSU,AK,57894064001,57894,0640,01,2022,2,true,"TREMFYA   ",,,,,
FFSU,AK,57894064011,57894,0640,11,2022,2,true,"TREMFYA   ",,,,,
FFSU,AK,57962042028,57962,0420,28,2022,2,true,"IMBRUVICA ",,,,,
FFSU,AK,58406001004,58406,0010,04,2022,2,true,"ENBREL    ",,,,,
FFSU,AK,58406002104,58406,0021,04,2022,2,false,"ENBREL    ",492.000,120.000000000,698213.82,698213.82,0.00
FFSU,AK,58406003204,58406,0032,04,2022,2,false,"ENBREL SUR",296.000,71.000000000,448844.54,440477.42,8367.12
FFSU,AK,58406004404,58406,0044,04,2022,2,false,"ENBREL MIN",44.000,11.000000000,68679.05,68679.05,0.00
FFSU,AK,58406005504,58406,0055,04,2022,2,true,"ENBREL    ",,,,,
FFSU,AK,58468003002,58468,0030,02,2022,2,true,"THYROGEN  ",,,,,
FFSU,AK,58468007001,58468,0070,01,2022,2,true,ALDURAZYME,,,,,
FFSU,AK,58468021004,58468,0210,04,2022,2,true,"AUBAGIO   ",,,,,
FFSU,AK,58657015101,58657,0151,01,2022,2,true,"FOLIC ACID",,,,,
FFSU,AK,58657016112,58657,0161,12,2022,2,true,"SODIUM FLU",,,,,
FFSU,AK,58657016401,58657,0164,01,2022,2,true,MULTIVITAM,,,,,
FFSU,AK,58657016501,58657,0165,01,2022,2,true,MULTIVITAM,,,,,
FFSU,AK,58657017001,58657,0170,01,2022,2,false,"M-NATAL PL",994.000,29.000000000,608.68,592.18,16.50
FFSU,AK,58657031216,58657,0312,16,2022,2,true,"POTASSIUM ",,,,,
FFSU,AK,58657032250,58657,0322,50,2022,2,false,"SODIUM FLU",518.000,11.000000000,260.69,260.69,0.00
FFSU,AK,58657032350,58657,0323,50,2022,2,true,"TRI-VITE W",,,,,
FFSU,AK,58657032450,58657,0324,50,2022,2,true,"TRI-VITE W",,,,,
FFSU,AK,58657032550,58657,0325,50,2022,2,true,MULTIVITAM,,,,,
FFSU,AK,58657032750,58657,0327,50,2022,2,true,MULTI-VITA,,,,,
FFSU,AK,58657045001,58657,0450,01,2022,2,true,PHENAZOPYR,,,,,
FFSU,AK,58657045601,58657,0456,01,2022,2,true,"URO-MP    ",,,,,
FFSU,AK,58657052816,58657,0528,16,2022,2,true,"M-DRYL    ",,,,,
FFSU,AK,58657060250,58657,0602,50,2022,2,true,"LABETALOL ",,,,,
FFSU,AK,58657060350,58657,0603,50,2022,2,true,"LABETALOL ",,,,,
FFSU,AK,58657064701,58657,0647,01,2022,2,true,"CLONIDINE ",,,,,
FFSU,AK,58657064750,58657,0647,50,2022,2,true,"CLONIDINE ",,,,,
FFSU,AK,58657070101,58657,0701,01,2022,2,false,HALOPERIDO,806.000,15.000000000,413.60,413.60,0.00
FFSU,AK,58657070301,58657,0703,01,2022,2,false,HALOPERIDO,1433.000,17.000000000,809.76,752.38,57.38
FFSU,AK,58657070401,58657,0704,01,2022,2,true,HALOPERIDO,,,,,
FFSU,AK,58657070501,58657,0705,01,2022,2,true,HALOPERIDO,,,,,
FFSU,AK,58914017014,58914,0170,14,2022,2,true,"CARAFATE  ",,,,,
FFSU,AK,58914030180,58914,0301,80,2022,2,true,"RECTIV    ",,,,,
FFSU,AK,58914050156,58914,0501,56,2022,2,true,"CANASA    ",,,,,
FFSU,AK,59011027160,59011,0271,60,2022,2,true,"HYSINGLA E",,,,,
FFSU,AK,59011027260,59011,0272,60,2022,2,true,"HYSINGLA E",,,,,
FFSU,AK,59011041010,59011,0410,10,2022,2,false,"OXYCONTIN ",5462.000,91.000000000,26204.39,26204.39,0.00
FFSU,AK,59011041510,59011,0415,10,2022,2,false,"OXYCONTIN ",2379.000,45.000000000,16735.92,16735.92,0.00
FFSU,AK,59011041520,59011,0415,20,2022,2,true,"OXYCONTIN ",,,,,
FFSU,AK,59011042010,59011,0420,10,2022,2,false,"OXYCONTIN ",2602.000,53.000000000,23118.14,23118.14,0.00
FFSU,AK,59011043010,59011,0430,10,2022,2,false,"OXYCONTIN ",1501.000,31.000000000,18546.75,18546.75,0.00
FFSU,AK,59011044010,59011,0440,10,2022,2,true,"OXYCONTIN ",,,,,
FFSU,AK,59011046010,59011,0460,10,2022,2,true,"OXYCONTIN ",,,,,
FFSU,AK,59011048010,59011,0480,10,2022,2,true,"OXYCONTIN ",,,,,
FFSU,AK,59011075004,59011,0750,04,2022,2,true,"BUTRANS   ",,,,,
FFSU,AK,59011075104,59011,0751,04,2022,2,false,"BUTRANS   ",32.000,25.000000000,2222.49,2222.49,0.00
FFSU,AK,59011075204,59011,0752,04,2022,2,true,"BUTRANS   ",,,,,
FFSU,AK,59088010473,59088,0104,73,2022,2,true,"FLUORIDE  ",,,,,
FFSU,AK,59088010573,59088,0105,73,2022,2,false,"FLUORIDE  ",1261.000,34.000000000,430.83,430.83,0.00
FFSU,AK,59088010673,59088,0106,73,2022,2,false,"FLUORIDE  ",990.000,24.000000000,390.61,390.61,0.00
FFSU,AK,59088010759,59088,0107,59,2022,2,false,MULTIVITAM,410.000,12.000000000,256.26,256.26,0.00
FFSU,AK,59088010859,59088,0108,59,2022,2,false,MULTIVITAM,420.000,12.000000000,190.90,190.90,0.00
FFSU,AK,59088010959,59088,0109,59,2022,2,true,MULTIVITAM,,,,,
FFSU,AK,59088081903,59088,0819,03,2022,2,true,LIDOCAINE-,,,,,
FFSU,AK,59088081914,59088,0819,14,2022,2,true,LIDOCAINE-,,,,,
FFSU,AK,59148001871,59148,0018,71,2022,2,true,"ABILIFY MA",,,,,
FFSU,AK,59148001971,59148,0019,71,2022,2,false,"ABILIFY MA",18.000,18.000000000,41614.30,41614.30,0.00
FFSU,AK,59148003513,59148,0035,13,2022,2,true,"REXULTI   ",,,,,
FFSU,AK,59148003613,59148,0036,13,2022,2,false,"REXULTI   ",375.000,15.000000000,15985.27,15985.27,0.00
FFSU,AK,59148003713,59148,0037,13,2022,2,false,"REXULTI   ",1031.000,38.000000000,44172.74,44172.74,0.00
FFSU,AK,59148003813,59148,0038,13,2022,2,false,"REXULTI   ",1112.000,38.000000000,47731.74,47731.74,0.00
FFSU,AK,59148003913,59148,0039,13,2022,2,false,"REXULTI   ",414.000,16.000000000,17730.97,17730.97,0.00
FFSU,AK,59148004013,59148,0040,13,2022,2,false,"REXULTI   ",698.000,27.000000000,29992.94,29992.94,0.00
FFSU,AK,59148004580,59148,0045,80,2022,2,true,"ABILIFY MA",,,,,
FFSU,AK,59148007280,59148,0072,80,2022,2,false,"ABILIFY MA",39.000,39.000000000,94558.73,94558.73,0.00
FFSU,AK,59148008728,59148,0087,28,2022,2,true,"JYNARQUE  ",,,,,
FFSU,AK,59310011720,59310,0117,20,2022,2,true,"PROAIR DIG",,,,,
FFSU,AK,59310030240,59310,0302,40,2022,2,false,"QVAR REDIH",1272.000,116.000000000,23981.44,22290.21,1691.23
FFSU,AK,59310030480,59310,0304,80,2022,2,false,"QVAR REDIH",1102.400,93.000000000,27364.70,26347.62,1017.08
FFSU,AK,59310040606,59310,0406,06,2022,2,true,"QNASL CHIL",,,,,
FFSU,AK,59310041012,59310,0410,12,2022,2,true,"QNASL     ",,,,,
FFSU,AK,59310057922,59310,0579,22,2022,2,false,"PROAIR HFA",26562.500,2842.000000000,133945.49,133945.49,0.00
FFSU,AK,59310058020,59310,0580,20,2022,2,false,"PROAIR RES",46.800,62.000000000,5075.84,5075.84,0.00
FFSU,AK,59310061031,59310,0610,31,2022,2,true,"CINQAIR   ",,,,,
FFSU,AK,59338077501,59338,0775,01,2022,2,false,"FERAHEME  ",272.000,16.000000000,17438.56,17438.56,0.00
FFSU,AK,59365512801,59365,5128,01,2022,2,false,"PARAGARD T",24.000,24.000000000,21774.17,21774.17,0.00
FFSU,AK,59385002160,59385,0021,60,2022,2,true,"BELBUCA   ",,,,,
